playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8470610,2023,Zach Parise,COL,L,4on5,29,1745.0,49.0,8.56,0.0,0.13,0.0,0.12,0.0,0.14,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,14.0,4.0,30.0,4.0,4.0,6.0,35.0,2.0,1.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79,4.8,4.58,4.8,4.58,28.0,14.0,11.0,53.0,4.0,4.0,0.0,27.0,9.0,6.0,0.87,1.18,2.75,0.0,2.0,2.0,53.0,42.0,42.0,0.75,0.41,0.41,5.13,5.13,4.97,1.84,11.82,21.0,153.0,0.0,0.01,0.0,1.0,0.0,1.0
8470610,2023,Zach Parise,COL,L,5on4,29,616.0,23.0,6.74,0.97,0.82,0.91,0.86,0.87,0.84,117.0,5.39,1.03,0.66,1.07,0.19,2.31,1.74,0.83,1.03,0.83,1.0,1.0,6.0,1.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.14,0.6,0.3,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.18,0.3,0.3,0.92,0.92,0.81,23.0,6.0,0.0,0.0,17.0,2.0,2.0,3.0,16.0,0.0,6.0,5003.0,2.0,0.0,0.0,2.0,10.04,2.03,1.82,2.03,1.82,12.0,1.0,8.0,21.0,2.0,2.0,1.0,6.0,5.0,2.0,0.25,0.79,0.99,1.0,0.0,1.0,21.0,13.0,13.0,0.27,0.99,0.99,1.32,1.32,1.22,1.61,0.06,0.06,0.06,0.06,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,8.96,2.03,144.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8481617,2023,Vasily Podkolzin,VAN,R,other,17,182.0,2.0,0.52,0.22,0.18,0.6,0.45,0.57,0.42,35.0,0.7,0.16,0.07,0.1,0.03,0.54,0.1,0.15,0.16,0.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.18,0.18,0.17,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,2.29,0.25,0.23,0.25,0.23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.1,0.16,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.06,0.0,0.0,0.32,0.32,0.29,2.55,0.9,0.69,0.9,0.69,3.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.04,0.0,0.86,0.0,0.0,0.0,4.0,3.0,3.0,0.09,0.86,0.86,0.13,0.13,0.12,0.67,3.07,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8481617,2023,Vasily Podkolzin,VAN,R,all,17,10967.0,259.0,3.33,0.53,0.53,0.55,0.53,0.56,0.54,187.0,19.59,1.72,1.41,4.53,0.66,11.78,7.9,1.7,1.74,1.72,1.0,1.0,18.0,10.0,5.0,33.0,2.0,0.0,3.0,0.0,3.0,0.0,11.0,11.0,18.0,28.0,3.0,6.0,3.0,64.0,7.0,1.0,20.0,7.0,1.0,0.61,0.91,0.21,0.0,0.0,0.0,34.05,28.0,28.73,1.0,0.31,0.48,0.0,2.03,2.05,2.02,259.0,30.0,17.0,24.0,188.0,36.0,37.0,19.0,167.0,3.0,5.0,50359.0,6.0,2.0,1.0,2.0,100.5,8.35,7.98,8.44,8.06,91.0,51.0,57.0,199.0,5.0,8.0,0.0,109.0,24.0,9.0,2.92,3.08,2.35,4.0,1.0,0.0,202.38,142.0,144.22,1.5,1.15,1.15,8.7,8.78,8.51,83.67,7.33,6.57,7.29,6.53,81.0,32.0,47.0,160.0,6.0,13.0,1.0,85.0,18.0,10.0,1.96,2.38,2.99,4.0,2.0,0.0,157.96,113.0,111.06,1.14,2.95,3.0,5.48,5.47,5.21,45.41,39.49,831.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0
8481617,2023,Vasily Podkolzin,VAN,R,5on5,17,10281.0,246.0,3.33,0.52,0.56,0.53,0.53,0.53,0.54,172.0,16.93,1.3,1.14,4.07,0.56,9.9,7.04,1.28,1.32,1.3,1.0,1.0,16.0,8.0,5.0,29.0,2.0,0.0,3.0,0.0,3.0,0.0,8.0,10.0,16.0,24.0,3.0,6.0,1.0,64.0,7.0,1.0,19.0,4.0,1.0,0.6,0.49,0.21,0.0,0.0,0.0,30.05,24.0,24.73,1.0,0.24,0.48,0.0,1.53,1.55,1.53,246.0,25.0,16.0,23.0,182.0,32.0,36.0,18.0,160.0,1.0,5.0,39800.0,6.0,2.0,1.0,2.0,89.93,7.11,6.8,7.2,6.89,81.0,44.0,53.0,178.0,5.0,7.0,0.0,97.0,20.0,8.0,2.68,2.48,1.95,4.0,1.0,0.0,181.38,125.0,127.22,1.23,1.14,1.14,7.19,7.28,7.1,81.12,6.44,5.89,6.39,5.85,78.0,32.0,46.0,156.0,6.0,11.0,1.0,84.0,18.0,8.0,1.93,2.38,2.14,4.0,2.0,0.0,153.96,110.0,108.06,1.05,2.1,2.14,5.34,5.34,5.1,29.57,23.22,642.0,578.0,0.36,0.19,8.0,10.0,7.0,7.0
8481617,2023,Vasily Podkolzin,VAN,R,4on5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481617,2023,Vasily Podkolzin,VAN,R,5on4,17,504.0,11.0,1.86,1.0,0.86,1.0,0.86,1.0,0.84,54.0,1.95,0.27,0.19,0.36,0.07,1.34,0.76,0.27,0.27,0.27,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.01,0.26,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.05,0.0,0.0,0.32,0.32,0.32,11.0,4.0,1.0,1.0,5.0,4.0,0.0,1.0,6.0,2.0,0.0,1552.0,0.0,0.0,0.0,0.0,8.28,0.99,0.94,0.99,0.94,8.0,5.0,2.0,15.0,0.0,1.0,0.0,9.0,3.0,1.0,0.15,0.44,0.4,0.0,0.0,0.0,15.0,13.0,13.0,0.21,0.01,0.01,1.18,1.18,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.43,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023,Colton Sissons,NSH,C,other,81,4590.0,92.0,33.17,0.42,0.57,0.52,0.55,0.53,0.54,271.0,8.32,2.56,0.78,1.47,0.43,4.94,2.82,2.43,2.56,2.43,1.0,1.0,5.0,8.0,2.0,15.0,4.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,3.0,11.0,0.0,0.0,36.0,3.0,0.0,3.0,4.0,4.0,5.0,0.1,0.55,1.91,0.0,0.0,2.0,15.0,13.0,13.0,2.0,0.23,0.31,0.31,2.48,2.48,2.42,92.0,20.0,25.0,6.0,41.0,11.0,5.0,25.0,51.0,36.0,32.0,6166.0,0.0,0.0,0.0,6.0,63.04,13.54,12.84,13.54,12.84,61.0,26.0,34.0,121.0,10.0,9.0,1.0,47.0,16.0,24.0,1.78,1.85,9.92,1.0,0.0,9.0,121.0,87.0,87.0,1.7,2.34,2.34,12.9,12.9,12.52,56.74,18.53,17.14,18.53,17.14,52.0,25.0,36.0,113.0,19.0,12.0,3.0,25.0,22.0,30.0,0.94,2.73,14.86,0.0,4.0,15.0,113.0,77.0,77.0,1.31,4.91,4.91,14.92,14.92,14.19,21.42,16.23,152.0,126.0,0.02,0.0,1.0,0.0,1.0,0.0
8476925,2023,Colton Sissons,NSH,C,all,81,80548.0,1859.0,35.27,0.48,0.54,0.49,0.53,0.5,0.53,380.0,148.31,20.86,12.47,32.96,5.78,77.81,54.11,19.69,20.91,19.73,15.0,5.0,131.0,73.0,37.0,241.0,35.0,15.0,18.0,3.0,19.0,0.0,72.0,80.0,116.0,189.0,19.0,38.0,618.0,137.0,33.0,31.0,112.0,68.0,24.0,3.78,8.99,8.09,1.0,7.0,7.0,242.47,204.0,204.85,13.0,2.93,5.64,5.83,17.97,18.03,17.58,1859.0,228.0,377.0,286.0,968.0,221.0,192.0,278.0,1168.0,618.0,558.0,212994.0,38.0,34.0,17.0,57.0,724.29,77.83,73.94,78.61,74.65,695.0,300.0,349.0,1344.0,69.0,85.0,10.0,720.0,181.0,94.0,20.41,22.77,34.64,24.0,15.0,30.0,1360.33,995.0,1007.88,12.41,19.41,19.61,70.63,71.3,69.44,744.64,84.47,79.55,84.34,79.45,744.0,267.0,371.0,1382.0,88.0,110.0,12.0,704.0,201.0,106.0,19.09,25.56,39.83,26.0,23.0,39.0,1376.72,1011.0,1006.88,12.47,22.25,22.25,74.7,74.78,72.59,192.16,163.12,3806.0,3363.0,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023,Colton Sissons,NSH,C,5on5,81,56970.0,1342.0,35.27,0.51,0.53,0.49,0.52,0.5,0.52,589.0,92.47,11.31,6.84,22.4,3.26,46.18,33.01,10.8,11.36,10.84,11.0,2.0,81.0,42.0,30.0,153.0,20.0,7.0,8.0,1.0,18.0,0.0,42.0,48.0,74.0,116.0,16.0,32.0,442.0,126.0,24.0,22.0,69.0,44.0,10.0,2.68,5.97,2.66,1.0,4.0,2.0,154.47,123.0,123.85,8.0,1.45,2.49,3.05,9.71,9.77,9.58,1342.0,111.0,204.0,245.0,782.0,184.0,138.0,180.0,840.0,442.0,369.0,176849.0,32.0,32.0,16.0,46.0,486.62,43.26,41.1,44.04,41.81,467.0,197.0,235.0,899.0,34.0,51.0,4.0,494.0,126.0,44.0,14.09,16.14,13.02,16.0,11.0,7.0,915.33,664.0,676.88,6.78,10.68,10.88,39.15,39.81,38.76,491.86,40.92,39.3,40.78,39.21,491.0,182.0,261.0,934.0,37.0,62.0,4.0,501.0,133.0,39.0,13.37,17.09,10.46,17.0,13.0,7.0,928.72,673.0,668.88,6.72,10.04,10.04,37.61,37.69,37.11,138.33,120.26,3109.0,2832.0,1.1,1.57,37.0,32.0,29.0,27.0
8476925,2023,Colton Sissons,NSH,C,4on5,81,9513.0,259.0,34.57,0.14,0.12,0.11,0.14,0.14,0.15,216.0,11.17,2.24,0.78,1.62,0.38,2.93,6.05,2.11,2.24,2.11,1.0,0.0,9.0,5.0,0.0,14.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,9.0,6.0,11.0,1.0,2.0,93.0,2.0,8.0,4.0,3.0,8.0,3.0,0.11,1.03,1.1,0.0,2.0,1.0,14.0,14.0,14.0,3.0,0.18,0.78,1.32,1.09,1.09,1.08,259.0,4.0,145.0,26.0,84.0,6.0,36.0,49.0,168.0,93.0,35.0,14130.0,2.0,0.0,0.0,0.0,26.45,3.72,3.55,3.72,3.55,25.0,10.0,2.0,37.0,4.0,7.0,1.0,18.0,12.0,5.0,0.56,1.52,1.64,1.0,2.0,1.0,37.0,35.0,35.0,0.36,1.77,1.77,2.31,2.31,2.29,166.53,22.47,20.55,22.47,20.55,169.0,53.0,71.0,293.0,31.0,36.0,5.0,146.0,42.0,34.0,3.88,5.07,13.52,8.0,6.0,17.0,293.0,222.0,222.0,4.15,7.3,7.3,19.33,19.33,18.45,2.73,20.5,53.0,335.0,0.11,0.03,3.0,1.0,3.0,1.0
8476925,2023,Colton Sissons,NSH,C,5on4,81,9475.0,166.0,32.41,0.88,0.86,0.88,0.89,0.85,0.86,414.0,35.62,4.72,4.04,7.3,1.7,23.41,11.84,4.31,4.72,4.31,2.0,2.0,35.0,18.0,5.0,58.0,7.0,3.0,7.0,1.0,1.0,0.0,20.0,22.0,32.0,50.0,2.0,4.0,45.0,6.0,1.0,2.0,35.0,12.0,6.0,0.85,1.44,2.42,0.0,1.0,2.0,58.0,53.0,53.0,0.0,1.07,2.06,1.14,4.65,4.65,4.45,166.0,93.0,3.0,9.0,61.0,20.0,13.0,24.0,109.0,45.0,116.0,14331.0,4.0,2.0,1.0,4.0,147.46,17.28,16.41,17.28,16.41,141.0,67.0,78.0,286.0,21.0,18.0,4.0,160.0,27.0,21.0,3.95,3.26,10.07,6.0,2.0,13.0,286.0,208.0,208.0,3.56,4.62,4.62,16.22,16.22,15.82,28.03,2.46,2.46,2.46,2.46,31.0,6.0,3.0,40.0,0.0,0.0,0.0,30.0,4.0,3.0,0.8,0.67,0.99,0.0,0.0,0.0,40.0,37.0,37.0,0.27,0.0,0.0,2.72,2.72,2.72,24.77,4.03,429.0,55.0,0.03,0.0,2.0,0.0,2.0,0.0
8479353,2023,Brett Howden,VGK,C,other,70,828.0,17.0,1.2,0.43,0.54,0.29,0.38,0.28,0.44,144.0,1.41,0.99,0.07,0.07,0.04,0.65,0.18,0.99,0.99,0.99,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.0,0.94,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.02,0.0,0.0,1.01,1.01,1.01,17.0,2.0,8.0,0.0,7.0,2.0,4.0,5.0,6.0,2.0,1.0,2533.0,2.0,0.0,0.0,1.0,5.82,3.22,3.22,3.22,3.22,6.0,4.0,3.0,13.0,3.0,0.0,0.0,4.0,0.0,6.0,0.14,0.0,3.08,0.0,0.0,3.0,13.0,10.0,10.0,0.07,0.0,0.0,3.29,3.29,3.29,19.85,4.34,3.25,4.34,3.25,16.0,10.0,6.0,32.0,4.0,6.0,0.0,13.0,6.0,7.0,0.65,0.67,3.02,2.0,1.0,1.0,32.0,26.0,26.0,0.52,2.35,2.35,2.5,2.5,1.93,8.13,6.85,43.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
8479353,2023,Brett Howden,VGK,C,all,70,55187.0,1222.0,8.14,0.39,0.53,0.4,0.51,0.39,0.52,589.0,76.49,10.16,5.2,17.16,2.53,38.28,29.67,9.59,10.39,9.83,8.0,2.0,74.0,29.0,25.0,128.0,18.0,8.0,10.0,2.0,17.0,0.0,32.0,36.0,66.0,95.0,13.0,29.0,163.0,86.0,29.0,19.0,63.0,30.0,10.0,2.34,4.01,3.82,1.0,4.0,3.0,132.21,103.0,106.19,6.0,1.11,2.48,3.01,8.25,8.47,8.38,1222.0,132.0,182.0,201.0,707.0,176.0,174.0,169.0,703.0,163.0,199.0,199828.0,29.0,20.0,10.0,51.0,371.82,37.0,35.65,37.54,36.17,363.0,151.0,238.0,752.0,36.0,37.0,3.0,379.0,88.0,47.0,11.11,10.86,15.02,14.0,12.0,10.0,769.04,514.0,524.01,4.99,8.53,8.53,33.47,34.0,33.36,570.46,57.34,53.19,57.07,52.89,525.0,266.0,343.0,1134.0,56.0,70.0,8.0,590.0,133.0,68.0,16.51,16.69,24.14,20.0,17.0,19.0,1123.72,791.0,786.11,9.02,15.23,15.23,51.13,50.78,48.52,175.74,155.22,3446.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0
8479353,2023,Brett Howden,VGK,C,5on5,70,48679.0,1050.0,8.14,0.46,0.53,0.44,0.49,0.43,0.51,526.0,71.94,9.1,5.07,16.62,2.41,36.8,27.0,8.53,9.34,8.78,8.0,2.0,69.0,28.0,25.0,122.0,16.0,6.0,9.0,2.0,17.0,0.0,30.0,35.0,63.0,91.0,11.0,25.0,151.0,83.0,24.0,18.0,58.0,30.0,9.0,2.21,4.01,2.88,0.0,4.0,2.0,126.21,97.0,100.19,5.0,1.08,2.25,3.01,7.17,7.38,7.29,1050.0,122.0,124.0,194.0,610.0,161.0,147.0,145.0,597.0,151.0,172.0,158292.0,25.0,18.0,9.0,46.0,352.95,32.27,30.93,32.8,31.46,340.0,145.0,228.0,713.0,31.0,36.0,3.0,360.0,87.0,38.0,10.72,10.74,10.8,13.0,12.0,6.0,730.04,485.0,495.01,4.74,8.29,8.29,28.72,29.26,28.64,452.29,38.66,36.87,38.38,36.58,424.0,207.0,289.0,920.0,41.0,52.0,8.0,484.0,107.0,40.0,13.6,13.56,11.49,18.0,14.0,9.0,909.72,631.0,626.11,6.25,10.22,10.22,34.67,34.32,33.57,116.52,102.79,2615.0,2680.0,1.19,0.71,25.0,21.0,20.0,12.0
8479353,2023,Brett Howden,VGK,C,4on5,70,5414.0,137.0,6.81,0.04,0.15,0.09,0.14,0.1,0.16,223.0,3.15,0.07,0.07,0.47,0.08,0.82,2.49,0.07,0.07,0.07,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,7.0,3.0,4.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.02,0.23,0.0,0.08,0.08,0.08,137.0,2.0,50.0,5.0,80.0,11.0,20.0,17.0,89.0,7.0,6.0,12081.0,0.0,0.0,0.0,0.0,9.95,0.54,0.54,0.54,0.54,14.0,1.0,3.0,18.0,1.0,1.0,0.0,13.0,1.0,1.0,0.19,0.12,0.23,1.0,0.0,0.0,18.0,15.0,15.0,0.12,0.23,0.23,0.43,0.43,0.42,94.42,12.96,11.97,12.96,11.97,82.0,47.0,46.0,175.0,10.0,11.0,0.0,92.0,18.0,19.0,2.21,2.29,8.47,0.0,1.0,9.0,175.0,129.0,129.0,2.19,1.86,1.86,13.29,13.29,12.38,3.99,22.17,57.0,365.0,0.01,0.11,1.0,3.0,1.0,2.0
8479353,2023,Brett Howden,VGK,C,5on4,70,266.0,18.0,-0.1,1.0,0.89,0.86,0.87,1.0,0.84,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,2.0,10.0,2.0,3.0,2.0,11.0,2.0,4.0,5414.0,0.0,0.0,0.0,0.0,3.1,0.97,0.96,0.97,0.96,3.0,1.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.06,0.0,0.91,0.0,0.0,1.0,6.0,4.0,4.0,0.07,0.0,0.0,1.03,1.03,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.77,133.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8478512,2023,Austin Czarnik,DET,C,other,33,169.0,1.0,-0.91,0.0,0.3,0.0,0.52,0.0,0.48,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,6.64,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8478512,2023,Austin Czarnik,DET,C,all,33,16772.0,411.0,-1.34,0.43,0.48,0.44,0.47,0.43,0.47,368.0,27.59,2.6,1.7,6.61,0.97,14.8,11.32,2.46,2.66,2.51,1.0,0.0,24.0,14.0,4.0,42.0,1.0,0.0,1.0,0.0,6.0,0.0,21.0,10.0,24.0,38.0,6.0,12.0,98.0,19.0,4.0,2.0,27.0,9.0,2.0,1.02,1.04,0.54,0.0,0.0,0.0,42.36,38.0,38.17,1.0,0.36,0.31,0.54,2.42,2.43,2.4,411.0,46.0,45.0,56.0,264.0,70.0,78.0,49.0,214.0,98.0,102.0,103676.0,12.0,2.0,1.0,16.0,112.28,7.5,7.27,7.6,7.36,110.0,43.0,68.0,221.0,6.0,5.0,0.0,125.0,23.0,5.0,3.46,2.73,1.3,3.0,3.0,0.0,219.38,153.0,152.25,1.36,1.16,1.16,7.71,7.78,7.7,146.3,10.05,9.9,10.23,10.08,149.0,56.0,79.0,284.0,11.0,13.0,2.0,169.0,27.0,9.0,4.56,3.1,2.38,5.0,4.0,2.0,289.17,205.0,209.44,1.93,1.84,1.84,10.14,10.31,10.17,88.52,97.65,1690.0,1871.0,0.0,0.0,0.0,0.0,0.0,0.0
